,label
31756,automobile
31757,dog
31758,frog
31759,frog
31760,frog
31761,truck
31762,horse
31763,truck
31764,dog
31765,dog
31766,automobile
31767,frog
31768,frog
31769,ship
31770,frog
31771,horse
31772,truck
31773,horse
31774,bird
31775,truck
31776,bird
31777,truck
31778,automobile
31779,automobile
31780,deer
31781,frog
31782,horse
31783,dog
31784,ship
31785,ship
31786,ship
31787,deer
31788,ship
31789,ship
31790,truck
31791,truck
31792,dog
31793,dog
31794,dog
31795,dog
31796,frog
31797,frog
31798,dog
31799,automobile
31800,bird
31801,truck
31802,truck
31803,frog
31804,frog
31805,dog
31806,automobile
31807,deer
31808,horse
31809,horse
31810,frog
31811,ship
31812,truck
31813,dog
31814,deer
31815,deer
31816,truck
31817,truck
31818,dog
31819,automobile
31820,automobile
31821,truck
31822,horse
31823,ship
31824,frog
31825,frog
31826,frog
31827,ship
31828,ship
31829,frog
31830,automobile
31831,ship
31832,truck
31833,frog
31834,frog
31835,dog
31836,frog
31837,ship
31838,horse
31839,truck
31840,frog
31841,ship
31842,ship
31843,frog
31844,truck
31845,dog
31846,ship
31847,truck
31848,truck
31849,deer
31850,horse
31851,deer
31852,deer
31853,frog
31854,frog
31855,truck
31856,truck
31857,dog
31858,dog
31859,ship
31860,frog
31861,bird
31862,bird
31863,truck
31864,truck
31865,dog
31866,dog
31867,deer
31868,deer
31869,truck
31870,frog
31871,frog
31872,automobile
31873,automobile
31874,truck
31875,horse
31876,horse
31877,horse
31878,deer
31879,truck
31880,horse
31881,frog
31882,bird
31883,bird
31884,horse
31885,frog
31886,frog
31887,frog
31888,dog
31889,frog
31890,bird
31891,automobile
31892,dog
31893,frog
31894,frog
31895,dog
31896,frog
31897,frog
31898,deer
31899,deer
31900,dog
31901,automobile
31902,frog
31903,frog
31904,truck
31905,truck
31906,automobile
31907,horse
31908,truck
31909,truck
31910,truck
31911,dog
31912,frog
31913,truck
31914,frog
31915,automobile
31916,frog
31917,frog
31918,ship
31919,truck
31920,automobile
31921,truck
31922,truck
31923,ship
31924,frog
31925,frog
31926,truck
31927,frog
31928,ship
31929,automobile
31930,automobile
31931,ship
31932,dog
31933,frog
31934,frog
31935,frog
31936,frog
31937,dog
31938,automobile
31939,dog
31940,dog
31941,dog
31942,dog
31943,dog
31944,automobile
31945,truck
31946,ship
31947,ship
31948,ship
31949,frog
31950,frog
31951,frog
31952,frog
31953,dog
31954,bird
31955,horse
31956,horse
31957,horse
31958,frog
31959,bird
31960,automobile
31961,deer
31962,deer
31963,truck
31964,frog
31965,frog
31966,bird
31967,truck
31968,horse
31969,dog
31970,automobile
31971,frog
31972,automobile
31973,horse
31974,deer
31975,dog
31976,truck
31977,frog
31978,automobile
31979,horse
31980,horse
31981,deer
31982,ship
31983,automobile
31984,frog
31985,frog
31986,dog
31987,automobile
31988,automobile
31989,frog
31990,frog
31991,frog
31992,ship
31993,horse
31994,deer
31995,bird
31996,frog
31997,dog
31998,frog
31999,deer
32000,deer
32001,deer
32002,frog
32003,ship
32004,ship
32005,truck
32006,frog
32007,frog
32008,horse
32009,horse
32010,horse
32011,dog
32012,automobile
32013,automobile
32014,frog
32015,frog
32016,frog
32017,horse
32018,deer
32019,deer
32020,ship
32021,deer
32022,deer
32023,deer
32024,automobile
32025,frog
32026,frog
32027,ship
32028,dog
32029,dog
32030,dog
32031,deer
32032,truck
32033,truck
32034,ship
32035,dog
32036,frog
32037,frog
32038,frog
32039,frog
32040,truck
32041,horse
32042,truck
32043,frog
32044,frog
32045,frog
32046,dog
32047,frog
32048,dog
32049,automobile
32050,frog
32051,frog
32052,frog
32053,ship
32054,ship
32055,horse
32056,bird
32057,bird
32058,bird
32059,dog
32060,bird
32061,bird
32062,frog
32063,ship
32064,frog
32065,truck
32066,truck
32067,frog
32068,frog
32069,automobile
32070,automobile
32071,automobile
32072,automobile
32073,dog
32074,dog
32075,dog
32076,frog
32077,dog
32078,truck
32079,ship
32080,dog
32081,frog
32082,frog
32083,dog
32084,automobile
32085,truck
32086,bird
32087,dog
32088,ship
32089,ship
32090,frog
32091,frog
32092,frog
32093,frog
32094,dog
32095,dog
32096,dog
32097,truck
32098,deer
32099,deer
32100,deer
32101,ship
32102,ship
32103,automobile
32104,frog
32105,frog
32106,dog
32107,frog
32108,frog
32109,frog
32110,frog
32111,truck
32112,horse
32113,horse
32114,ship
32115,ship
32116,truck
32117,deer
32118,frog
32119,deer
32120,cat
32121,deer
32122,frog
32123,ship
32124,truck
32125,frog
32126,horse
32127,truck
32128,dog
32129,deer
32130,ship
32131,ship
32132,ship
32133,ship
32134,frog
32135,frog
32136,truck
32137,frog
32138,frog
32139,ship
32140,truck
32141,truck
32142,frog
32143,frog
32144,frog
32145,frog
32146,dog
32147,dog
32148,bird
32149,automobile
32150,automobile
32151,horse
32152,frog
32153,frog
32154,frog
32155,frog
32156,deer
32157,ship
32158,truck
32159,truck
32160,frog
32161,cat
32162,horse
32163,frog
32164,truck
32165,truck
32166,dog
32167,deer
32168,frog
32169,frog
32170,frog
32171,frog
32172,dog
32173,dog
32174,dog
32175,frog
32176,truck
32177,ship
32178,truck
32179,ship
32180,ship
32181,truck
32182,bird
32183,ship
32184,ship
32185,frog
32186,frog
32187,frog
32188,dog
32189,dog
32190,truck
32191,truck
32192,frog
32193,frog
32194,frog
32195,frog
32196,frog
32197,frog
32198,frog
32199,dog
32200,dog
32201,truck
32202,dog
32203,automobile
32204,automobile
32205,frog
32206,automobile
32207,automobile
32208,frog
32209,dog
32210,automobile
32211,frog
32212,frog
32213,frog
32214,bird
32215,dog
32216,frog
32217,deer
32218,deer
32219,deer
32220,frog
32221,frog
32222,automobile
32223,ship
32224,truck
32225,deer
32226,frog
32227,automobile
32228,automobile
32229,frog
32230,frog
32231,frog
32232,ship
32233,frog
32234,frog
32235,frog
32236,automobile
32237,ship
32238,ship
32239,horse
32240,frog
32241,frog
32242,dog
32243,frog
32244,frog
32245,ship
32246,truck
32247,dog
32248,dog
32249,dog
32250,truck
32251,automobile
32252,frog
32253,truck
32254,frog
32255,frog
32256,frog
32257,frog
32258,deer
32259,horse
32260,horse
32261,horse
32262,frog
32263,frog
32264,frog
32265,frog
32266,frog
32267,automobile
32268,dog
32269,horse
32270,horse
32271,horse
32272,horse
32273,dog
32274,frog
32275,dog
32276,frog
32277,frog
32278,dog
32279,bird
32280,ship
32281,automobile
32282,frog
32283,truck
32284,truck
32285,frog
32286,frog
32287,frog
32288,ship
32289,truck
32290,truck
32291,truck
32292,truck
32293,truck
32294,dog
32295,frog
32296,automobile
32297,horse
32298,automobile
32299,automobile
32300,frog
32301,frog
32302,frog
32303,deer
32304,dog
32305,dog
32306,frog
32307,frog
32308,ship
32309,ship
32310,frog
32311,horse
32312,ship
32313,deer
32314,ship
32315,frog
32316,deer
32317,deer
32318,frog
32319,frog
32320,frog
32321,dog
32322,deer
32323,automobile
32324,automobile
32325,dog
32326,dog
32327,dog
32328,truck
32329,deer
32330,horse
32331,frog
32332,dog
32333,frog
32334,dog
32335,dog
32336,frog
32337,frog
32338,truck
32339,frog
32340,dog
32341,frog
32342,frog
32343,ship
32344,truck
32345,frog
32346,frog
32347,frog
32348,ship
32349,dog
32350,truck
32351,truck
32352,ship
32353,frog
32354,frog
32355,dog
32356,truck
32357,truck
32358,ship
32359,ship
32360,horse
32361,ship
32362,truck
32363,frog
32364,frog
32365,dog
32366,ship
32367,automobile
32368,frog
32369,deer
32370,ship
32371,dog
32372,frog
32373,automobile
32374,deer
32375,frog
32376,horse
32377,horse
32378,horse
32379,automobile
32380,dog
32381,truck
32382,frog
32383,ship
32384,ship
32385,ship
32386,horse
32387,dog
32388,automobile
32389,frog
32390,frog
32391,frog
32392,dog
32393,dog
32394,horse
32395,horse
32396,frog
32397,ship
32398,horse
32399,horse
32400,truck
32401,horse
32402,horse
32403,truck
32404,truck
32405,dog
32406,truck
32407,deer
32408,deer
32409,horse
32410,deer
32411,horse
32412,horse
32413,horse
32414,deer
32415,bird
32416,deer
32417,frog
32418,truck
32419,automobile
32420,frog
32421,frog
32422,ship
32423,frog
32424,deer
32425,truck
32426,dog
32427,frog
32428,frog
32429,deer
32430,truck
32431,frog
32432,dog
32433,truck
32434,truck
32435,deer
32436,frog
32437,frog
32438,frog
32439,frog
32440,truck
32441,frog
32442,ship
32443,truck
32444,ship
32445,truck
32446,frog
32447,frog
32448,frog
32449,frog
32450,dog
32451,deer
32452,deer
32453,frog
32454,deer
32455,deer
32456,deer
32457,deer
32458,frog
32459,frog
32460,frog
32461,truck
32462,truck
32463,frog
32464,ship
32465,cat
32466,cat
32467,cat
32468,dog
32469,dog
32470,horse
32471,truck
32472,truck
32473,frog
32474,ship
32475,ship
32476,ship
32477,ship
32478,dog
32479,dog
32480,ship
32481,frog
32482,frog
32483,frog
32484,frog
32485,truck
32486,dog
32487,frog
32488,deer
32489,deer
32490,ship
32491,ship
32492,frog
32493,ship
32494,dog
32495,frog
32496,truck
32497,frog
32498,frog
32499,dog
32500,frog
32501,frog
32502,ship
32503,automobile
32504,dog
32505,horse
32506,horse
32507,horse
32508,truck
32509,bird
32510,dog
32511,dog
32512,bird
32513,ship
32514,frog
32515,frog
32516,frog
32517,bird
32518,truck
32519,truck
32520,truck
32521,horse
32522,frog
32523,ship
32524,ship
32525,dog
32526,bird
32527,frog
32528,truck
32529,dog
32530,dog
32531,frog
32532,horse
32533,truck
32534,truck
32535,frog
32536,frog
32537,deer
32538,frog
32539,frog
32540,horse
32541,frog
32542,truck
32543,ship
32544,ship
32545,frog
32546,automobile
32547,automobile
32548,dog
32549,dog
32550,truck
32551,frog
32552,dog
32553,dog
32554,automobile
32555,frog
32556,frog
32557,frog
32558,frog
32559,frog
32560,frog
32561,truck
32562,ship
32563,truck
32564,truck
32565,frog
32566,frog
32567,frog
32568,dog
32569,horse
32570,automobile
32571,frog
32572,deer
32573,frog
32574,frog
32575,frog
32576,truck
32577,automobile
32578,truck
32579,ship
32580,deer
32581,automobile
32582,horse
32583,horse
32584,bird
32585,deer
32586,deer
32587,deer
32588,frog
32589,ship
32590,bird
32591,frog
32592,truck
32593,truck
32594,deer
32595,truck
32596,frog
32597,dog
32598,truck
32599,dog
32600,frog
32601,frog
32602,automobile
32603,frog
32604,frog
32605,ship
32606,truck
32607,frog
32608,truck
32609,frog
32610,truck
32611,dog
32612,dog
32613,dog
32614,frog
32615,dog
32616,frog
32617,frog
32618,frog
32619,truck
32620,truck
32621,truck
32622,dog
32623,truck
32624,truck
32625,frog
32626,deer
32627,ship
32628,ship
32629,ship
32630,cat
32631,frog
32632,automobile
32633,frog
32634,horse
32635,frog
32636,automobile
32637,automobile
32638,frog
32639,ship
32640,bird
32641,horse
32642,cat
32643,frog
32644,frog
32645,dog
32646,frog
32647,deer
32648,frog
32649,frog
32650,frog
32651,ship
32652,automobile
32653,ship
32654,truck
32655,bird
32656,deer
32657,truck
32658,frog
32659,dog
32660,horse
32661,bird
32662,bird
32663,automobile
32664,truck
32665,ship
32666,ship
32667,truck
32668,truck
32669,truck
32670,frog
32671,frog
32672,automobile
32673,automobile
32674,frog
32675,dog
32676,frog
32677,ship
32678,dog
32679,dog
32680,frog
32681,frog
32682,ship
32683,frog
32684,ship
32685,automobile
32686,frog
32687,truck
32688,horse
32689,dog
32690,frog
32691,frog
32692,automobile
32693,frog
32694,dog
32695,bird
32696,bird
32697,bird
32698,cat
32699,cat
32700,cat
32701,deer
32702,automobile
32703,truck
32704,cat
32705,truck
32706,dog
32707,frog
32708,deer
32709,ship
32710,deer
32711,automobile
32712,automobile
32713,frog
32714,frog
32715,automobile
32716,frog
32717,truck
32718,frog
32719,ship
32720,deer
32721,automobile
32722,automobile
32723,deer
32724,bird
32725,dog
32726,ship
32727,ship
32728,dog
32729,horse
32730,dog
32731,truck
32732,ship
32733,ship
32734,truck
32735,frog
32736,frog
32737,dog
32738,frog
32739,automobile
32740,bird
32741,frog
32742,frog
32743,truck
32744,truck
32745,deer
32746,deer
32747,deer
32748,truck
32749,truck
32750,bird
32751,truck
32752,dog
32753,dog
32754,dog
32755,automobile
32756,frog
32757,frog
32758,bird
32759,dog
32760,horse
32761,horse
32762,horse
32763,dog
32764,automobile
32765,horse
32766,dog
32767,dog
32768,truck
32769,frog
32770,frog
32771,frog
32772,ship
32773,ship
32774,dog
32775,truck
32776,truck
32777,horse
32778,horse
32779,frog
32780,frog
32781,frog
32782,frog
32783,truck
32784,ship
32785,ship
32786,frog
32787,frog
32788,frog
32789,dog
32790,automobile
32791,truck
32792,truck
32793,truck
32794,truck
32795,dog
32796,dog
32797,dog
32798,frog
32799,dog
32800,dog
32801,frog
32802,frog
32803,frog
32804,frog
32805,frog
32806,dog
32807,dog
32808,horse
32809,horse
32810,horse
32811,truck
32812,truck
32813,truck
32814,truck
32815,ship
32816,horse
32817,automobile
32818,dog
32819,deer
32820,automobile
32821,dog
32822,dog
32823,automobile
32824,automobile
32825,bird
32826,frog
32827,cat
32828,frog
32829,bird
32830,frog
32831,dog
32832,automobile
32833,ship
32834,frog
32835,frog
32836,frog
32837,automobile
32838,automobile
32839,truck
32840,deer
32841,deer
32842,truck
32843,cat
32844,frog
32845,bird
32846,bird
32847,frog
32848,truck
32849,truck
32850,truck
32851,horse
32852,truck
32853,automobile
32854,frog
32855,frog
32856,horse
32857,frog
32858,ship
32859,horse
32860,horse
32861,horse
32862,horse
32863,automobile
32864,automobile
32865,dog
32866,dog
32867,frog
32868,deer
32869,automobile
32870,dog
32871,dog
32872,dog
32873,truck
32874,frog
32875,automobile
32876,automobile
32877,dog
32878,dog
32879,frog
32880,automobile
32881,dog
32882,truck
32883,automobile
32884,deer
32885,deer
32886,dog
32887,ship
32888,ship
32889,frog
32890,frog
32891,deer
32892,dog
32893,frog
32894,deer
32895,deer
32896,deer
32897,ship
32898,dog
32899,bird
32900,frog
32901,frog
32902,frog
32903,automobile
32904,ship
32905,bird
32906,frog
32907,frog
32908,deer
32909,frog
32910,frog
32911,dog
32912,deer
32913,frog
32914,frog
32915,frog
32916,bird
32917,automobile
32918,frog
32919,frog
32920,truck
32921,deer
32922,deer
32923,bird
32924,bird
32925,truck
32926,deer
32927,frog
32928,frog
32929,frog
32930,frog
32931,frog
32932,frog
32933,ship
32934,ship
32935,dog
32936,frog
32937,dog
32938,automobile
32939,frog
32940,frog
32941,truck
32942,frog
32943,frog
32944,frog
32945,bird
32946,truck
32947,truck
32948,dog
32949,deer
32950,deer
32951,deer
32952,frog
32953,frog
32954,frog
32955,frog
32956,truck
32957,automobile
32958,automobile
32959,dog
32960,automobile
32961,frog
32962,dog
32963,truck
32964,horse
32965,dog
32966,horse
32967,frog
32968,frog
32969,frog
32970,frog
32971,frog
32972,horse
32973,horse
32974,frog
32975,frog
32976,frog
32977,frog
32978,ship
32979,frog
32980,truck
32981,dog
32982,dog
32983,horse
32984,horse
32985,truck
32986,truck
32987,deer
32988,ship
32989,truck
32990,frog
32991,frog
32992,truck
32993,horse
32994,frog
32995,dog
32996,frog
32997,frog
32998,dog
32999,dog
33000,frog
33001,frog
33002,truck
33003,frog
33004,ship
33005,ship
33006,ship
33007,ship
33008,truck
33009,truck
33010,dog
33011,ship
33012,frog
33013,cat
33014,frog
33015,truck
33016,truck
33017,truck
33018,frog
33019,frog
33020,truck
33021,cat
33022,cat
33023,cat
33024,bird
33025,frog
33026,truck
33027,ship
33028,ship
33029,ship
33030,ship
33031,ship
33032,ship
33033,frog
33034,frog
33035,ship
33036,horse
33037,automobile
33038,frog
33039,bird
33040,frog
33041,truck
33042,truck
33043,frog
33044,frog
33045,frog
33046,automobile
33047,automobile
33048,deer
33049,bird
33050,bird
33051,automobile
33052,dog
33053,frog
33054,automobile
33055,deer
33056,deer
33057,frog
33058,dog
33059,ship
33060,deer
33061,automobile
33062,ship
33063,ship
33064,ship
33065,deer
33066,horse
33067,truck
33068,frog
33069,frog
33070,frog
33071,frog
33072,frog
33073,automobile
33074,frog
33075,frog
33076,dog
33077,frog
33078,dog
33079,truck
33080,truck
33081,dog
33082,automobile
33083,frog
33084,horse
33085,horse
33086,frog
33087,frog
33088,deer
33089,automobile
33090,frog
33091,frog
33092,horse
33093,dog
33094,ship
33095,dog
33096,dog
33097,truck
33098,automobile
33099,deer
33100,deer
33101,frog
33102,cat
33103,cat
33104,dog
33105,ship
33106,bird
33107,bird
33108,frog
33109,frog
33110,ship
33111,truck
33112,ship
33113,frog
33114,frog
33115,frog
33116,frog
33117,truck
33118,truck
33119,automobile
33120,dog
33121,frog
33122,frog
33123,frog
33124,frog
33125,frog
33126,horse
33127,truck
33128,truck
33129,truck
33130,truck
33131,horse
33132,truck
33133,dog
33134,automobile
33135,horse
33136,truck
33137,dog
33138,frog
33139,frog
33140,ship
33141,dog
33142,automobile
33143,frog
33144,truck
33145,truck
33146,ship
33147,ship
33148,truck
33149,truck
33150,ship
33151,dog
33152,deer
33153,dog
33154,dog
33155,dog
33156,truck
33157,automobile
33158,automobile
33159,ship
33160,ship
33161,ship
33162,dog
33163,dog
33164,dog
33165,dog
33166,ship
33167,deer
33168,deer
33169,deer
33170,horse
33171,horse
33172,horse
33173,frog
33174,dog
33175,truck
33176,bird
33177,deer
33178,deer
33179,automobile
33180,automobile
33181,automobile
33182,frog
33183,truck
33184,truck
33185,ship
33186,frog
33187,frog
33188,dog
33189,deer
33190,horse
33191,truck
33192,truck
33193,automobile
33194,automobile
33195,truck
33196,truck
33197,horse
33198,dog
33199,ship
33200,ship
33201,truck
33202,truck
33203,truck
33204,ship
33205,automobile
33206,automobile
33207,automobile
33208,frog
33209,automobile
33210,frog
33211,dog
33212,bird
33213,bird
33214,frog
33215,frog
33216,frog
33217,frog
33218,frog
33219,frog
33220,frog
33221,frog
33222,frog
33223,frog
33224,frog
33225,truck
33226,ship
33227,frog
33228,frog
33229,frog
33230,ship
33231,cat
33232,cat
33233,deer
33234,automobile
33235,automobile
33236,horse
33237,deer
33238,bird
33239,bird
33240,bird
33241,frog
33242,frog
33243,frog
33244,dog
33245,frog
33246,cat
33247,cat
33248,cat
33249,cat
33250,dog
33251,truck
33252,truck
33253,frog
33254,deer
33255,horse
33256,automobile
33257,ship
33258,automobile
33259,automobile
33260,automobile
33261,automobile
33262,automobile
33263,frog
33264,frog
33265,ship
33266,truck
33267,truck
33268,automobile
33269,automobile
33270,automobile
33271,frog
33272,truck
33273,frog
33274,dog
33275,horse
33276,dog
33277,dog
33278,dog
33279,frog
33280,deer
33281,frog
33282,frog
33283,frog
33284,horse
33285,horse
33286,frog
33287,frog
33288,truck
33289,ship
33290,horse
33291,horse
33292,bird
33293,automobile
33294,automobile
33295,frog
33296,dog
33297,dog
33298,deer
33299,deer
33300,frog
33301,bird
33302,bird
33303,bird
33304,automobile
33305,automobile
33306,deer
33307,dog
33308,frog
33309,frog
33310,frog
33311,ship
33312,ship
33313,frog
33314,ship
33315,truck
33316,automobile
33317,truck
33318,automobile
33319,deer
33320,deer
33321,frog
33322,frog
33323,ship
33324,ship
33325,frog
33326,ship
33327,ship
33328,automobile
33329,automobile
33330,truck
33331,truck
